rank,name,link,symbol,feixiaohao,volume-usd,website,chat,date,exchangeNumber
560,Dynamic,https://coinmarketcap.com/currencies/dynamic/,DYN,https://www.feixiaohao.com/currencies/dynamic/,59034.4,https://duality.solutions/,,,2
561,CanYaCoin,https://coinmarketcap.com/currencies/canyacoin/,CAN,https://www.feixiaohao.com/currencies/canyacoin/,83091.9,https://canya.io/,https://t.me/canyacoin,2018-01-08,4
562,Novacoin,https://coinmarketcap.com/currencies/novacoin/,NVC,https://www.feixiaohao.com/currencies/novacoin/,9212.54,http://novacoin.org,,,4
563,Everus,https://coinmarketcap.com/currencies/everus/,EVR,https://www.feixiaohao.com/currencies/everus/,64798.7,https://everus.org/,,2017-10-20,2
564,InvestFeed,https://coinmarketcap.com/currencies/investfeed/,IFT,https://www.feixiaohao.com/currencies/investfeed/,16009.1,https://www.investfeed.com/,,2017-08-14,5
565,InsurePal,https://coinmarketcap.com/currencies/insurepal/,IPL,https://www.feixiaohao.com/currencies/insurepal/,387269.0,https://insurepal.io/,https://t.me/InsurePal,2018-01-18,3
566,Worldcore,https://coinmarketcap.com/currencies/worldcore/,WRC,https://www.feixiaohao.com/currencies/worldcore/,250804.0,https://worldcore.com/,"http://t.me/worldcore , https://worldcore.slack.com/",2017-12-18,5
567,Sphere,https://coinmarketcap.com/currencies/sphere/,SPHR,https://www.feixiaohao.com/currencies/sphere/,81183.2,https://sphrpay.io/,,,2
568,Waves Community Token,https://coinmarketcap.com/currencies/waves-community-token/,WCT,https://www.feixiaohao.com/currencies/waves-community-token/,933352.0,https://wavesplatform.com/,,,2
569,Pandacoin,https://coinmarketcap.com/currencies/pandacoin-pnd/,PND,https://www.feixiaohao.com/currencies/pandacoin-pnd/,1516.1,http://digitalpandacoin.org/,https://t.me/DigitalPandacoin,,3
570,Mysterium,https://coinmarketcap.com/currencies/mysterium/,MYST,https://www.feixiaohao.com/currencies/mysterium/,175839.0,https://mysterium.network/,"https://t.me/Mysterium_Network , https://t.me/MysteriumChineseChat",2017-06-15,4
571,Xaurum,https://coinmarketcap.com/currencies/xaurum/,XAUR,https://www.feixiaohao.com/currencies/xaurum/,21527.5,http://www.xaurum.org/,https://t.me/XaurumAddingValue,,2
572,Pluton,https://coinmarketcap.com/currencies/pluton/,PLU,https://www.feixiaohao.com/currencies/pluton/,5603.22,https://plutus.it/,,2016-01-04,1
573,SportyCo,https://coinmarketcap.com/currencies/sportyco/,SPF,https://www.feixiaohao.com/currencies/sportyco/,1162040.0,https://www.sportyco.io/,https://t.me/SportyCo_official,2017-12-14,6
574,Payfair,https://coinmarketcap.com/currencies/payfair/,PFR,https://www.feixiaohao.com/currencies/payfair/,29071.5,https://payfair.io/,https://t.me/payfair,2017-12-04,5
575,NaPoleonX,https://coinmarketcap.com/currencies/napoleonx/,NPX,https://www.feixiaohao.com/currencies/napoleonx/,7024.22,https://napoleonx.ai/,https://t.me/napoleonx_ICO,2018-03-22,2
576,Auroracoin,https://coinmarketcap.com/currencies/auroracoin/,AUR,https://www.feixiaohao.com/currencies/auroracoin/,13013.1,http://auroracoin.is/,,,4
577,ToaCoin,https://coinmarketcap.com/currencies/toacoin/,TOA,https://www.feixiaohao.com/currencies/toacoin/,25239.6,http://www.toacoin.com/,"https://t.me/toacoinofficial , https://discordapp.com/invite/sRVNpZy",2017-07-25,3
578,LIFE,https://coinmarketcap.com/currencies/life/,LIFE,https://www.feixiaohao.com/currencies/life/,76555.2,https://www.lifelabs.io/,"https://t.me/joinchat/HFVijQ3hyhyQZa6LQCE-NQ/ , https://everydaylife.slack.com/",2017-10-23,5
579,IDEX Membership,https://coinmarketcap.com/currencies/idex-membership/,IDXM,https://www.feixiaohao.com/currencies/idex-membership/,16389.7,https://auroradao.com/tokensale/,,2018-01-18,2
580,Linker Coin,https://coinmarketcap.com/currencies/linker-coin/,LNC,https://www.feixiaohao.com/currencies/linker-coin/,94310.0,https://www.linkercoin.com/en,,2018-04-25,0
581,AdHive,https://coinmarketcap.com/currencies/adhive/,ADH,https://www.feixiaohao.com/currencies/adhive/,919048.0,https://adhive.tv/,"https://t.me/adhivetv , https://t.me/AdHiveNews",2018-04-18,4
582,adbank,https://coinmarketcap.com/currencies/adbank/,ADB,https://www.feixiaohao.com/currencies/adbank/,34193.5,https://adbank.network/,https://t.me/joinchat/GPdeT0mPAe7bz36x-FSQ1w,2018-02-04,3
583,Bitcrystals,https://coinmarketcap.com/currencies/bitcrystals/,BCY,https://www.feixiaohao.com/currencies/bitcrystals/,13797.2,http://bitcrystals.com/,,2015-06-02,3
584,Gladius Token,https://coinmarketcap.com/currencies/gladius-token/,GLA,https://www.feixiaohao.com/currencies/gladius-token/,6926.79,https://gladius.io/,http://t.me/gladiusio,2018-02-18,4
585,Change,https://coinmarketcap.com/currencies/change/,CAG,https://www.feixiaohao.com/currencies/change/,32985.8,https://getchange.com/,https://t.me/joinchat/GWX8HkLwpOoocINbLXfRtg,2017-10-18,5
586,CVCoin,https://coinmarketcap.com/currencies/cvcoin/,CVCOIN,https://www.feixiaohao.com/currencies/cvcoin/,3931.44,http://crypviser.net,https://t.me/crypviser,2017-07-16,1
587,Syndicate,https://coinmarketcap.com/currencies/syndicate/,SYNX,https://www.feixiaohao.com/currencies/syndicate/,268126.0,http://www.synx.online/,https://t.me/syndicateLTD,,4
588,Solaris,https://coinmarketcap.com/currencies/solaris/,XLR,https://www.feixiaohao.com/currencies/solaris/,29860.6,http://solariscoin.com/,https://t.me/solariscoin,,3
589,Curecoin,https://coinmarketcap.com/currencies/curecoin/,CURE,https://www.feixiaohao.com/currencies/curecoin/,8069.53,https://curecoin.net/,https://discord.gg/2FDg8nu,,2
590,Circuits of Value,https://coinmarketcap.com/currencies/circuits-of-value/,COVAL,https://www.feixiaohao.com/currencies/circuits-of-value/,16058.5,"http://cov.al/ , https://emblemvault.com/",,,1
591,CommerceBlock,https://coinmarketcap.com/currencies/commerceblock/,CBT,https://www.feixiaohao.com/currencies/commerceblock/,143663.0,https://www.commerceblock.com/,https://t.me/joinchat/Ge36IURXhKAS_6HTznUXUg,2018-04-18,4
592,Sequence,https://coinmarketcap.com/currencies/sequence/,SEQ,https://www.feixiaohao.com/currencies/sequence/,12979.4,https://duality.solutions,,,1
593,MyBit Token,https://coinmarketcap.com/currencies/mybit-token/,MYB,https://www.feixiaohao.com/currencies/mybit-token/,3529.49,https://mybit.io/,https://t.me/mybitio,2017-08-20,2
594,Global Currency Reserve,https://coinmarketcap.com/currencies/global-currency-reserve/,GCR,https://www.feixiaohao.com/currencies/global-currency-reserve/,10425.5,http://gcrcoin.com/,,,1
595,HelloGold,https://coinmarketcap.com/currencies/hellogold/,HGT,https://www.feixiaohao.com/currencies/hellogold/,1024900.0,"https://www.hellogold.org/ , https://www.hellogold.com/",https://t.me/hellogoldofficial,2017-10-13,3
596,TransferCoin,https://coinmarketcap.com/currencies/transfercoin/,TX,https://www.feixiaohao.com/currencies/transfercoin/,160486.0,http://txproject.io/,,,5
597,ALIS,https://coinmarketcap.com/currencies/alis/,ALIS,https://www.feixiaohao.com/currencies/alis/,11196.2,https://alismedia.jp/,"https://t.me/joinchat/EpPqE0QWIaFrG3zTewongQ , https://alis-slack.herokuapp.com/",2017-10-13,5
598,Spectiv,https://coinmarketcap.com/currencies/signal-token/,SIG,https://www.feixiaohao.com/currencies/signal-token/,18611.6,"https://www.spectivvr.com/ , https://www.spectiv.io/",,2018-03-26,3
599,AirToken,https://coinmarketcap.com/currencies/airtoken/,AIR,https://www.feixiaohao.com/currencies/airtoken/,101188.0,https://www.airtoken.com/,,2017-10-12,4
600,OBITS,https://coinmarketcap.com/currencies/obits/,OBITS,https://www.feixiaohao.com/currencies/obits/,594.075,http://www.obits.io/,,,2
601,Haven Protocol,https://coinmarketcap.com/currencies/haven-protocol/,XHV,https://www.feixiaohao.com/currencies/haven-protocol/,82628.0,https://havenprotocol.com,https://discordapp.com/invite/vWQ2GZX,2018-04-23,0
602,Publica,https://coinmarketcap.com/currencies/publica/,PBL,https://www.feixiaohao.com/currencies/publica/,39300.8,https://publica.io/,https://t.me/publicaofficial,2017-11-24,3
603,Kore,https://coinmarketcap.com/currencies/korecoin/,KORE,https://www.feixiaohao.com/currencies/korecoin/,47570.3,http://kore.life/,,,2
604,TrueFlip,https://coinmarketcap.com/currencies/trueflip/,TFL,https://www.feixiaohao.com/currencies/trueflip/,263516.0,"https://trueflip.io/ , https://steemit.com/@trueflip/","https://t.me/joinchat/AAAAAELcwT-fgH2zG7xEng , https://t.me/truefliplotto",2017-08-24,2
605,GET Protocol,https://coinmarketcap.com/currencies/get-protocol/,GET,https://www.feixiaohao.com/currencies/get-protocol/,65755.4,https://guts.tickets/,https://t.me/getprotocol,,0
606,PeepCoin,https://coinmarketcap.com/currencies/peepcoin/,PCN,https://www.feixiaohao.com/currencies/peepcoin/,1276070.0,http://dapscoin.com/,https://t.me/dapscoin,2017-07-12,2
607,HOQU,https://coinmarketcap.com/currencies/hoqu/,HQX,https://www.feixiaohao.com/currencies/hoqu/,30857.6,https://www.hoqu.io/,https://t.me/HOQUIO,2018-03-09,5
608,BitStation,https://coinmarketcap.com/currencies/bitstation/,BSTN,https://www.feixiaohao.com/currencies/bitstation/,1526320.0,https://www.bitstation.co/en/,https://t.me/joinchat/HuLgZg4lZFHW8uOxwhAqlQ,2018-03-29,3
609,Blue Protocol,https://coinmarketcap.com/currencies/ethereum-blue/,BLUE,https://www.feixiaohao.com/currencies/ethereum-blue/,7595.47,https://www.blueprotocol.com/,"https://t.me/joinchat/HBDo00IO49STMJuIwJi08g , https://t.me/BLUEFAQ",2017-10-23,4
610,Viuly,https://coinmarketcap.com/currencies/viuly/,VIU,https://www.feixiaohao.com/currencies/viuly/,799460.0,"https://viuly.io/ , https://viuly.com/",https://t.me/ViulyOfficial,2017-11-20,7
611,Breakout Stake,https://coinmarketcap.com/currencies/breakout-stake/,BRX,https://www.feixiaohao.com/currencies/breakout-stake/,2662.54,http://www.breakoutcoin.com/,,,2
612,ShareX,https://coinmarketcap.com/currencies/sharex/,SEXC,https://www.feixiaohao.com/currencies/sharex/,748760.0,https://sharex.vc/,,2018-01-19,2
613,EXRNchain,https://coinmarketcap.com/currencies/exrnchain/,EXRN,https://www.feixiaohao.com/currencies/exrnchain/,34475.1,https://exrnchain.com/,https://t.me/joinchat/G9VCdRBHfrLMp9EpG7kWRQ,2017-10-26,3
614,Eroscoin,https://coinmarketcap.com/currencies/eroscoin/,ERO,https://www.feixiaohao.com/currencies/eroscoin/,24425.2,https://eroscoin.org/,https://t.me/eroscoinplatform,2017-12-07,4
615,ClearCoin,https://coinmarketcap.com/currencies/clearcoin/,CLR,https://www.feixiaohao.com/currencies/clearcoin/,27486.4,https://clearcoin.co/,https://t.me/clearcoin,2018-04-03,1
616,HEAT,https://coinmarketcap.com/currencies/heat-ledger/,HEAT,https://www.feixiaohao.com/currencies/heat-ledger/,3252.28,http://heatledger.com/,,,2
617,ArtByte,https://coinmarketcap.com/currencies/artbyte/,ABY,https://www.feixiaohao.com/currencies/artbyte/,18703.7,https://www.artbyte.me/,,,0
618,Spectre.ai Utility Token,https://coinmarketcap.com/currencies/spectre-utility/,SXUT,https://www.feixiaohao.com/currencies/spectre-utility/,841130.0,http://www.spectre.ai/,https://t.me/joinchat/FlBl_UORqQZo-FbiPkHikA,2018-01-12,4
619,Tokes,https://coinmarketcap.com/currencies/tokes/,TKS,https://www.feixiaohao.com/currencies/tokes/,9019.6,https://tokesplatform.org/,https://tokes-slack.herokuapp.com/,,2
620,EZToken,https://coinmarketcap.com/currencies/eztoken/,EZT,https://www.feixiaohao.com/currencies/eztoken/,19328.0,https://ico.ezpos.io/,https://t.me/eztokensupport,2018-03-06,1
621,APX,https://coinmarketcap.com/currencies/apx/,APX,https://www.feixiaohao.com/currencies/apx/,1211.53,,https://t.me/apxventures,,1
622,BitDice,https://coinmarketcap.com/currencies/bitdice/,CSNO,https://www.feixiaohao.com/currencies/bitdice/,2904.39,https://www.bitdice.me/,,2017-09-26,1
623,ClearPoll,https://coinmarketcap.com/currencies/clearpoll/,POLL,https://www.feixiaohao.com/currencies/clearpoll/,119106.0,http://polltokens.io/,https://t.me/joinchat/GTXXzULLOaZbxN_VLu8DTw,2017-10-26,4
624,GeoCoin,https://coinmarketcap.com/currencies/geocoin/,GEO,https://www.feixiaohao.com/currencies/geocoin/,5150.26,"http://geocoin.cash/ , http://geo.money/",https://discordapp.com/invite/HF6vEGF,,3
625,Jiyo,https://coinmarketcap.com/currencies/jiyo/,JIYO,https://www.feixiaohao.com/currencies/jiyo/,83241.8,https://www.jiyo.io/,https://t.me/jiyochat,2017-12-06,2
626,Global Cryptocurrency,https://coinmarketcap.com/currencies/global-cryptocurrency/,GCC,https://www.feixiaohao.com/currencies/global-cryptocurrency/,1251030.0,https://www.thegcccoin.com/,https://t.me/GCCglobalcryptocurrency,,0
627,Universal Currency,https://coinmarketcap.com/currencies/universal-currency/,UNIT,https://www.feixiaohao.com/currencies/universal-currency/,88318.1,http://www.u-currency.com/,,,4
628,Dether,https://coinmarketcap.com/currencies/dether/,DTH,https://www.feixiaohao.com/currencies/dether/,11182.8,https://dether.io/,https://t.me/joinchat/GkdUjUQ4jx_Apxmz2km4ww,2018-02-16,3
629,Monoeci,https://coinmarketcap.com/currencies/monacocoin/,XMCC,https://www.feixiaohao.com/currencies/monacocoin/,7156.69,http://www.monacocoin.net/,"https://t.me/XMCCMonoeci , https://discord.gg/Hsdg3BV",2017-08-28,3
630,FidentiaX,https://coinmarketcap.com/currencies/fidentiax/,FDX,https://www.feixiaohao.com/currencies/fidentiax/,49258.7,https://www.fidentiax.com/,https://t.me/fidentiaX,2018-01-03,3
631,Gatcoin,https://coinmarketcap.com/currencies/gatcoin/,GAT,https://www.feixiaohao.com/currencies/gatcoin/,9529.86,https://www.gatcoin.io/,https://t.me/gatcoin,2018-01-19,5
632,CryptoPing,https://coinmarketcap.com/currencies/cryptoping/,PING,https://www.feixiaohao.com/currencies/cryptoping/,249501.0,https://cryptoping.tech/,https://discordapp.com/invite/s4f7JHA,2017-07-04,4
633,Dero,https://coinmarketcap.com/currencies/dero/,DERO,https://www.feixiaohao.com/currencies/dero/,86991.3,https://dero.io,https://deroproject.slack.com/,2018-04-23,1
634,Internxt,https://coinmarketcap.com/currencies/internxt/,INXT,https://www.feixiaohao.com/currencies/internxt/,11670.9,https://internxt.com/,https://t.me/InternxtHQ,2017-10-08,5
635,Bitcoin Plus,https://coinmarketcap.com/currencies/bitcoin-plus/,XBC,https://www.feixiaohao.com/currencies/bitcoin-plus/,129502.0,http://www.bitcoinplus.org,,2017-05-26,4
636,Astro,https://coinmarketcap.com/currencies/astro/,ASTRO,https://www.feixiaohao.com/currencies/astro/,1667.47,https://astronaut.capital/,https://t.me/astroico,2017-11-17,3
637,HyperStake,https://coinmarketcap.com/currencies/hyperstake/,HYP,https://www.feixiaohao.com/currencies/hyperstake/,4879.88,http://hyperstake.io/,https://hyperstake.herokuapp.com/,,3
638,Global Jobcoin,https://coinmarketcap.com/currencies/global-jobcoin/,GJC,https://www.feixiaohao.com/currencies/global-jobcoin/,6511.75,https://www.globaljobcoin.com/,,2018-01-15,2
639,Dotcoin,https://coinmarketcap.com/currencies/dotcoin/,DOT,https://www.feixiaohao.com/currencies/dotcoin/,28025.5,https://www.cryptopia.co.nz/,,,1
640,Cryptopay,https://coinmarketcap.com/currencies/cryptopay/,CPAY,https://www.feixiaohao.com/currencies/cryptopay/,40602.8,"https://cryptopay.me/ , https://ico.cryptopay.me/",https://t.me/cryptopayico,2017-12-29,2
641,Pesetacoin,https://coinmarketcap.com/currencies/pesetacoin/,PTC,https://www.feixiaohao.com/currencies/pesetacoin/,25597.1,http://pesetacoin.info/,https://t.me/joinchat/AAAAAEKf5_1-Yx1b2vYOaw,,3
642,Pirl,https://coinmarketcap.com/currencies/pirl/,PIRL,https://www.feixiaohao.com/currencies/pirl/,110175.0,https://pirl.io/,"https://t.co/akNuU2C8OH , https://discordapp.com/invite/z4faFxD",2017-10-28,3
643,Opus,https://coinmarketcap.com/currencies/opus/,OPT,https://www.feixiaohao.com/currencies/opus/,821.849,http://opus-foundation.org/,"https://t.me/opusfoundation , https://discordapp.com/invite/JJD5Gtz",2017-08-30,4
644,1World,https://coinmarketcap.com/currencies/1world/,1WO,https://www.feixiaohao.com/currencies/1world/,120837.0,https://ico.1worldonline.com,https://t.me/oneworldonlineico,2018-03-22,1
645,Memetic / PepeCoin,https://coinmarketcap.com/currencies/memetic/,MEME,https://www.feixiaohao.com/currencies/memetic/,971967.0,https://memetic.ai/,https://t.me/pepecoins,,4
646,Education Ecosystem,https://coinmarketcap.com/currencies/education-ecosystem/,LEDU,https://www.feixiaohao.com/currencies/education-ecosystem/,716545.0,"https://tokensale.liveedu.tv/ , https://www.liveedu.tv/",https://t.me/educoins,2018-03-06,0
647,Sether,https://coinmarketcap.com/currencies/sether/,SETH,https://www.feixiaohao.com/currencies/sether/,358892.0,"https://www.sether.io/ , https://sether.com/",https://t.me/sethergroup,2018-03-02,3
648,Voise,https://coinmarketcap.com/currencies/voisecom/,VOISE,https://www.feixiaohao.com/currencies/voisecom/,102969.0,https://www.voise.com,https://t.me/voisecom,2017-10-03,9
649,Monkey Project,https://coinmarketcap.com/currencies/monkey-project/,MONK,https://www.feixiaohao.com/currencies/monkey-project/,59324.4,http://monkey.community/,https://discord.gg/wTaF6qZ,2017-11-26,1
650,Helbiz,https://coinmarketcap.com/currencies/helbiz/,HBZ,https://www.feixiaohao.com/currencies/helbiz/,2255080.0,https://www.helbizcoin.io/,https://t.me/helbiz,2018-04-29,4
651,PoSW Coin,https://coinmarketcap.com/currencies/posw-coin/,POSW,https://www.feixiaohao.com/currencies/posw-coin/,849.708,https://posw.io/,"https://t.me/joinchat/BdGxxw-s3b4_DdBdbChI4g , https://discordapp.com/invite/cyF5yCA",,1
652,Sumokoin,https://coinmarketcap.com/currencies/sumokoin/,SUMO,https://www.feixiaohao.com/currencies/sumokoin/,37410.4,https://www.sumokoin.org/,https://t.me/joinchat/F8RH2kPmFCnA-igHBKSCAA,,2
653,Qwark,https://coinmarketcap.com/currencies/qwark/,QWARK,https://www.feixiaohao.com/currencies/qwark/,20330.2,http://www.qwark.io/,,,2
654,ExclusiveCoin,https://coinmarketcap.com/currencies/exclusivecoin/,EXCL,https://www.feixiaohao.com/currencies/exclusivecoin/,16610.9,http://exclusivecoin.pw,https://excl-invite.herokuapp.com/,,3
655,DopeCoin,https://coinmarketcap.com/currencies/dopecoin/,DOPE,https://www.feixiaohao.com/currencies/dopecoin/,14429.9,http://www.dopecoin.com/,,,2
656,ATLANT,https://coinmarketcap.com/currencies/atlant/,ATL,https://www.feixiaohao.com/currencies/atlant/,35250.5,https://atlant.io/,https://t.me/atlant_eng,2017-11-02,4
657,Bitmark,https://coinmarketcap.com/currencies/bitmark/,BTM,https://www.feixiaohao.com/currencies/bitmark/,113062.0,http://bitmark.io/,https://bitmark.herokuapp.com/,2014-10-13,1
658,BitcoinZ,https://coinmarketcap.com/currencies/bitcoinz/,BTCZ,https://www.feixiaohao.com/currencies/bitcoinz/,60603.7,https://btcz.rocks/en/,"https://t.me/joinchat/CDzlaRGMvBm4P2Z76sNclQ , https://discordapp.com/invite/u3dkbFs",2017-10-13,4
659,Terracoin,https://coinmarketcap.com/currencies/terracoin/,TRC,https://www.feixiaohao.com/currencies/terracoin/,12881.5,http://www.terracoin.info/,https://t.me/terracoin,,3
660,NuBits,https://coinmarketcap.com/currencies/nubits/,USNBT,https://www.feixiaohao.com/currencies/nubits/,189529.0,https://www.nubits.com,https://chat.nubits.com/,,1
661,AurumCoin,https://coinmarketcap.com/currencies/aurumcoin/,AU,https://www.feixiaohao.com/currencies/aurumcoin/,708.62,"http://www.aurumcoin.com/ , http://www.aurumcoin-au.com/",,,2
662,EuropeCoin,https://coinmarketcap.com/currencies/europecoin/,ERC,https://www.feixiaohao.com/currencies/europecoin/,122249.0,https://www.europecoin.eu.org,,,1
663,2GIVE,https://coinmarketcap.com/currencies/2give/,2GIVE,https://www.feixiaohao.com/currencies/2give/,45744.6,https://2give.info/,,,3
